EVID ID,Filename,Date Formatted,Subject,Message ID,Domain,Email Address,File Size (KB),SHA256,SHA512,file_category,Raw URL,storage_path,ID,file_number,Modified (A),Modified (B),Fully detail clean OCR
100155,"250724 - VCAT evidence link R202518589 about 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - SY7PR01MB83498DDC1220D44EBAA28BC28C5FA@SY7PR01MB8349.ausprd01.prod.outlook.com.pdf",2025-07-24,"VCAT evidence link R202518589 about 1803_243 Franklin Street, MELBOURNE, VIC, 3000",SY7PR01MB83498DDC1220D44EBAA28BC28C5FA@SY7PR01MB8349.ausprd01.prod.outlook.com,SY7PR01MB8349.ausprd01.prod.outlook.com,SY7PR01MB83498DDC1220D44EBAA28BC28C5FA@SY7PR01MB8349.ausprd01.prod.outlook.com,0,4efd9f12fa7392cea84515471254f10fbccb6c19f69edb7c92071616d5e7bc90,f89ef2eb96004daec2ba3b06d86604c90e9d9e2b9857b343f3c057f87363b20c88725b3146996c712e13e70db81b1b40c987851c6d774d10c6559a58401b3897,VCAT Document,,Root,200155,5155,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250724 - VCAT evidence link R202518589 about 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - SY7PR01MB83498DDC1220D44EBAA28BC28C5FA@SY7PR01MB8349.ausprd01.prod.outlook.com.pdf'; Document date: 2025-07-24; Subject: VCAT evidence link R202518589 about 1803_243 Franklin Street, MELBOURNE, VIC, 3000; Categorized as: VCAT Document; Email Message ID: SY7PR01MB83498DDC1220D44EBAA28BC28C5FA@SY7PR01MB8349.ausprd01.prod.outlook.com; Email address: SY7PR01MB83498DDC1220D44EBAA28BC28C5FA@SY7PR01MB8349.ausprd01.prod.outlook.com; Email domain: SY7PR01MB8349.ausprd01.prod.outlook.com; SHA256 hash: 4efd9f12fa7392cea84515471254f10fbccb6c19f69edb7c92071616d5e7bc90; SHA512 hash: f89ef2eb96004daec2ba3b06d86604c90e9d9e2b9857b343f3c057f87363b20c88725b3146996c712e13e70db81b1b40c987851c6d774d10c6559a58401b3897; Storage location: Root; Evidence ID: 100155; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100156,"250725 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000 - aDfCZq7LRBeV4zXEbE4NWg@geopod-ismtpd-2.pdf",2025-07-25,"Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000",aDfCZq7LRBeV4zXEbE4NWg@geopod-ismtpd-2,geopod-ismtpd-2,aDfCZq7LRBeV4zXEbE4NWg@geopod-ismtpd-2,0,5402f5549b60b52b986c7ec4dc1cd7e1d67dd0834fa74afcbd2bd0270bf26d9c,2ebfe3c626d602c3a7ed558fb258d6609a741f1e4daf3d2f76dd9192ba916814a76b6d974389bb3048057b1e6506c02d6637c6e5d3eed6e6954abff088c90bf6,Receipt,,Root,200156,5156,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250725 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000 - aDfCZq7LRBeV4zXEbE4NWg@geopod-ismtpd-2.pdf'; Document date: 2025-07-25; Subject: Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000; Categorized as: Receipt; Email Message ID: aDfCZq7LRBeV4zXEbE4NWg@geopod-ismtpd-2; Email address: aDfCZq7LRBeV4zXEbE4NWg@geopod-ismtpd-2; Email domain: geopod-ismtpd-2; SHA256 hash: 5402f5549b60b52b986c7ec4dc1cd7e1d67dd0834fa74afcbd2bd0270bf26d9c; SHA512 hash: 2ebfe3c626d602c3a7ed558fb258d6609a741f1e4daf3d2f76dd9192ba916814a76b6d974389bb3048057b1e6506c02d6637c6e5d3eed6e6954abff088c90bf6; Storage location: Root; Evidence ID: 100156; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100157,250725-Receipt # 91716.pdf,2025-07-25,250725-Receipt # 91716,,,,0,b773fd54c9a384bb32333711069eb7f3e58c66a4f5b79fd8b21633fd34107f92,48a7d45b753a8c365baf31b7a0605c8e2549078cddf03341551ae3026d09b8d82e6b4ce4d4ed6e5ca60080fc61362be5317f9ad0ecea1738a36264448d7be4b0,Receipt,,Root,200157,5157,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250725-Receipt # 91716.pdf'; Document date: 2025-07-25; Subject: 250725-Receipt # 91716; Categorized as: Receipt; SHA256 hash: b773fd54c9a384bb32333711069eb7f3e58c66a4f5b79fd8b21633fd34107f92; SHA512 hash: 48a7d45b753a8c365baf31b7a0605c8e2549078cddf03341551ae3026d09b8d82e6b4ce4d4ed6e5ca60080fc61362be5317f9ad0ecea1738a36264448d7be4b0; Storage location: Root; Evidence ID: 100157; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100158,250801 - Areal monthly after-hours trades list update - XHMDU5k9R_KzLk9rNyLXtg@geopod-ismtpd-16.pdf,2025-08-01,Areal monthly after-hours trades list update,XHMDU5k9R_KzLk9rNyLXtg@geopod-ismtpd-16,geopod-ismtpd-16,XHMDU5k9R_KzLk9rNyLXtg@geopod-ismtpd-16,0,fb1cc463780091967efad4e9b26716ab18e7d2c6a2c91a71d3ed518ca8ede054,255deeee36641a3c3f2dd719c4e71f2dec85f6f7e278b4e2377aee2ce34241566953d8f49003bca01950136156f266f6af0c331d31910a26ef1c5ca50c6e55f0,Document,,Root,200158,5158,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250801 - Areal monthly after-hours trades list update - XHMDU5k9R_KzLk9rNyLXtg@geopod-ismtpd-16.pdf'; Document date: 2025-08-01; Subject: Areal monthly after-hours trades list update; Categorized as: Document; Email Message ID: XHMDU5k9R_KzLk9rNyLXtg@geopod-ismtpd-16; Email address: XHMDU5k9R_KzLk9rNyLXtg@geopod-ismtpd-16; Email domain: geopod-ismtpd-16; SHA256 hash: fb1cc463780091967efad4e9b26716ab18e7d2c6a2c91a71d3ed518ca8ede054; SHA512 hash: 255deeee36641a3c3f2dd719c4e71f2dec85f6f7e278b4e2377aee2ce34241566953d8f49003bca01950136156f266f6af0c331d31910a26ef1c5ca50c6e55f0; Storage location: Root; Evidence ID: 100158; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100159,"250808 - Hearing reminder for 1803_243 Franklin Street, MELBOURNE, VIC, 3000 R202518589_00 - 563040061.20417.1754658014190@P03465.dojvic.justice.vic.gov.au.pdf",2025-08-08,"Hearing reminder for 1803_243 Franklin Street, MELBOURNE, VIC, 3000 R202518589_00",563040061.20417.1754658014190@P03465.dojvic.justice.vic.gov.au,P03465.dojvic.justice.vic.gov.au,563040061.20417.1754658014190@P03465.dojvic.justice.vic.gov.au,0,049db76bdf25195973c5c0f07e31bc9fd4b611c49026ebc6ae842ca69739ab04,fb08f25469471fe3069e575b20286f41ae7d30346881632aa006623329ae1f39d8f320ff6a147d89094c60e0aaed55c7ce4216790bb7cc09553e3f9213e7343c,Document,,Root,200159,5159,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250808 - Hearing reminder for 1803_243 Franklin Street, MELBOURNE, VIC, 3000 R202518589_00 - 563040061.20417.1754658014190@P03465.dojvic.justice.vic.gov.au.pdf'; Document date: 2025-08-08; Subject: Hearing reminder for 1803_243 Franklin Street, MELBOURNE, VIC, 3000 R202518589_00; Categorized as: Document; Email Message ID: 563040061.20417.1754658014190@P03465.dojvic.justice.vic.gov.au; Email address: 563040061.20417.1754658014190@P03465.dojvic.justice.vic.gov.au; Email domain: P03465.dojvic.justice.vic.gov.au; SHA256 hash: 049db76bdf25195973c5c0f07e31bc9fd4b611c49026ebc6ae842ca69739ab04; SHA512 hash: fb08f25469471fe3069e575b20286f41ae7d30346881632aa006623329ae1f39d8f320ff6a147d89094c60e0aaed55c7ce4216790bb7cc09553e3f9213e7343c; Storage location: Root; Evidence ID: 100159; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100160,250812 - R202518589_00 - Summary of Proof - SYBPR01MB59524649299D4C2B91833C1DD12BA@SYBPR01MB5952.ausprd01.prod.outlook.com.pdf,2025-08-12,R202518589_00 - Summary of Proof,SYBPR01MB59524649299D4C2B91833C1DD12BA@SYBPR01MB5952.ausprd01.prod.outlook.com,SYBPR01MB5952.ausprd01.prod.outlook.com,SYBPR01MB59524649299D4C2B91833C1DD12BA@SYBPR01MB5952.ausprd01.prod.outlook.com,0,e80730fb5f2f61ffde0faf38b237e1f0d0cc7bfae1a360b5f08473038ab4b053,cd01f5977e32342f2d5970bf7d4cd9915210ae41936af679a2438ae75ee1ac17100b0771707c0ffe8a205226609acc314e7f6ecf4fc76b67cb7b3d0cea4a0ffc,Document,,Root,200160,5160,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250812 - R202518589_00 - Summary of Proof - SYBPR01MB59524649299D4C2B91833C1DD12BA@SYBPR01MB5952.ausprd01.prod.outlook.com.pdf'; Document date: 2025-08-12; Subject: R202518589_00 - Summary of Proof; Categorized as: Document; Email Message ID: SYBPR01MB59524649299D4C2B91833C1DD12BA@SYBPR01MB5952.ausprd01.prod.outlook.com; Email address: SYBPR01MB59524649299D4C2B91833C1DD12BA@SYBPR01MB5952.ausprd01.prod.outlook.com; Email domain: SYBPR01MB5952.ausprd01.prod.outlook.com; SHA256 hash: e80730fb5f2f61ffde0faf38b237e1f0d0cc7bfae1a360b5f08473038ab4b053; SHA512 hash: cd01f5977e32342f2d5970bf7d4cd9915210ae41936af679a2438ae75ee1ac17100b0771707c0ffe8a205226609acc314e7f6ecf4fc76b67cb7b3d0cea4a0ffc; Storage location: Root; Evidence ID: 100160; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100161,250812 - Re_ R202518589_00 - Summary of Proof - CAAV=8vu9RA730o2oDbP80ugPsDbbF3CEUxc0v4uC6SRiQuJomw@mail.gmail.com.pdf,2025-08-12,Re_ R202518589_00 - Summary of Proof,CAAV=8vu9RA730o2oDbP80ugPsDbbF3CEUxc0v4uC6SRiQuJomw@mail.gmail.com,mail.gmail.com,CAAV=8vu9RA730o2oDbP80ugPsDbbF3CEUxc0v4uC6SRiQuJomw@mail.gmail.com,0,e440633e18ca24c4ddda3cd92071163672c0c9d4c44325233c72c88add83f32b,616bdd2f20af371f235882176677af66eb0c97930fd817bf915ed3813ed9c5dd3b9017b41a37296dbb7abbbbcf3b55b48381676c3ae4d081737350383c0a9184,Document,,Root,200161,5161,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250812 - Re_ R202518589_00 - Summary of Proof - CAAV=8vu9RA730o2oDbP80ugPsDbbF3CEUxc0v4uC6SRiQuJomw@mail.gmail.com.pdf'; Document date: 2025-08-12; Subject: Re_ R202518589_00 - Summary of Proof; Categorized as: Document; Email Message ID: CAAV=8vu9RA730o2oDbP80ugPsDbbF3CEUxc0v4uC6SRiQuJomw@mail.gmail.com; Email address: CAAV=8vu9RA730o2oDbP80ugPsDbbF3CEUxc0v4uC6SRiQuJomw@mail.gmail.com; Email domain: mail.gmail.com; SHA256 hash: e440633e18ca24c4ddda3cd92071163672c0c9d4c44325233c72c88add83f32b; SHA512 hash: 616bdd2f20af371f235882176677af66eb0c97930fd817bf915ed3813ed9c5dd3b9017b41a37296dbb7abbbbcf3b55b48381676c3ae4d081737350383c0a9184; Storage location: Root; Evidence ID: 100161; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100162,250812-VCAT R202518589.00 Summary of proof.pdf,2025-08-12,250812-VCAT R202518589.00 Summary of proof,,,,0,f4a2d11e779f19d0d0d7a30786e9939220a9361164c1abc16dd983e2e5b369ff,1213db011abb4c60112e98db280408ef993629db87f4661321cdd501ff2295fd0038f14174c24b76461c2f3958847d15a8cfc32ee35ffdec54a3dc700b4266e2,VCAT Document,,Root,200162,5162,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250812-VCAT R202518589.00 Summary of proof.pdf'; Document date: 2025-08-12; Subject: 250812-VCAT R202518589.00 Summary of proof; Categorized as: VCAT Document; SHA256 hash: f4a2d11e779f19d0d0d7a30786e9939220a9361164c1abc16dd983e2e5b369ff; SHA512 hash: 1213db011abb4c60112e98db280408ef993629db87f4661321cdd501ff2295fd0038f14174c24b76461c2f3958847d15a8cfc32ee35ffdec54a3dc700b4266e2; Storage location: Root; Evidence ID: 100162; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100163,"250815 - VCAT order made about R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - 231605517.30985.1755211520747@P03465.dojvic.justice.vic.gov.au.pdf",2025-08-15,"VCAT order made about R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000",231605517.30985.1755211520747@P03465.dojvic.justice.vic.gov.au,P03465.dojvic.justice.vic.gov.au,231605517.30985.1755211520747@P03465.dojvic.justice.vic.gov.au,0,0c220dde564ac50b6903da491362efbbda8f8bf7367101b8809028f8bd57a2e6,d971fd646b172eff53d8711fc09f2253fc86f5f8abbb5548396899796b70a43b6359726c5afa5c7cca09b551bba17af267f747663675d8e74216ccd09aca2600,VCAT Document,,Root,200163,5163,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250815 - VCAT order made about R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - 231605517.30985.1755211520747@P03465.dojvic.justice.vic.gov.au.pdf'; Document date: 2025-08-15; Subject: VCAT order made about R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000; Categorized as: VCAT Document; Email Message ID: 231605517.30985.1755211520747@P03465.dojvic.justice.vic.gov.au; Email address: 231605517.30985.1755211520747@P03465.dojvic.justice.vic.gov.au; Email domain: P03465.dojvic.justice.vic.gov.au; SHA256 hash: 0c220dde564ac50b6903da491362efbbda8f8bf7367101b8809028f8bd57a2e6; SHA512 hash: d971fd646b172eff53d8711fc09f2253fc86f5f8abbb5548396899796b70a43b6359726c5afa5c7cca09b551bba17af267f747663675d8e74216ccd09aca2600; Storage location: Root; Evidence ID: 100163; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100164,250817 -  Without Prejudice  Franklin 1803_ Settlement Terms (VCAT R2025_18589_00) - CAAV=8vudaEJRTaAbGUkPp40NVe4bniaN-Kvh54vdfN5bhb1wxQ@mail.gmail.com.pdf,2025-08-17,Without Prejudice  Franklin 1803_ Settlement Terms (VCAT R2025_18589_00) - CAAV=8vudaEJRTaAbGUkPp40NVe4bniaN-Kvh54vdfN5bhb1wxQ@mail.gmail.com,,,,0,37d20c5e73fbb8556591634397aa61a8e6913a4db6fbd920f90c12f356a8dd55,949bdcb70278e2f711f853d5c1d64253d1e972398787c018ad462ff0785dff7ac6ff732504505369c80da8378c72fd8df9b4025db58dc47aeabb74351101e849,VCAT Document,,Root,200164,5164,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250817 -  Without Prejudice  Franklin 1803_ Settlement Terms (VCAT R2025_18589_00) - CAAV=8vudaEJRTaAbGUkPp40NVe4bniaN-Kvh54vdfN5bhb1wxQ@mail.gmail.com.pdf'; Document date: 2025-08-17; Subject: Without Prejudice  Franklin 1803_ Settlement Terms (VCAT R2025_18589_00) - CAAV=8vudaEJRTaAbGUkPp40NVe4bniaN-Kvh54vdfN5bhb1wxQ@mail.gmail.com; Categorized as: VCAT Document; SHA256 hash: 37d20c5e73fbb8556591634397aa61a8e6913a4db6fbd920f90c12f356a8dd55; SHA512 hash: 949bdcb70278e2f711f853d5c1d64253d1e972398787c018ad462ff0785dff7ac6ff732504505369c80da8378c72fd8df9b4025db58dc47aeabb74351101e849; Storage location: Root; Evidence ID: 100164; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100165,"250817-Notice to vacate - 1803-243 Franklin Street, Melbourne VIC 3000.pdf",2025-08-17,"250817-Notice to vacate - 1803-243 Franklin Street, Melbourne VIC 3000",,,,0,cd5efccd5cb9b3bc76ca90bd8ff063e3228efb9b685ffd634d9aee2882a9a2df,e2eb52cd3d7b034173404c49024886873f06290c079029fd95de23f929095c5093672fd252682ca484d1438c98e18ff3e4087cc8d701fa295a666858c85b8f84,Notice,,Root,200165,5165,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250817-Notice to vacate - 1803-243 Franklin Street, Melbourne VIC 3000.pdf'; Document date: 2025-08-17; Subject: 250817-Notice to vacate - 1803-243 Franklin Street, Melbourne VIC 3000; Categorized as: Notice; SHA256 hash: cd5efccd5cb9b3bc76ca90bd8ff063e3228efb9b685ffd634d9aee2882a9a2df; SHA512 hash: e2eb52cd3d7b034173404c49024886873f06290c079029fd95de23f929095c5093672fd252682ca484d1438c98e18ff3e4087cc8d701fa295a666858c85b8f84; Storage location: Root; Evidence ID: 100165; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100166,250817-order_194930558979.pdf (SECURED).pdf,2025-08-17,250817-order_194930558979.pdf (SECURED),,,,0,edabe361db0775a6418d5568c30b1b3922d1c14e15aefdb721926d439d0c376d,5e20389f13f7dc35de6e8f96beba83e56a176d4d81b4f7ff88da38c2e87766587d6acb2dc113a1d14f18505996394b0467ff878cee37c2ac1f1f7c6a4611214b,Court Order,,Root,200166,5166,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250817-order_194930558979.pdf (SECURED).pdf'; Document date: 2025-08-17; Subject: 250817-order_194930558979.pdf (SECURED); Categorized as: Court Order; SHA256 hash: edabe361db0775a6418d5568c30b1b3922d1c14e15aefdb721926d439d0c376d; SHA512 hash: 5e20389f13f7dc35de6e8f96beba83e56a176d4d81b4f7ff88da38c2e87766587d6acb2dc113a1d14f18505996394b0467ff878cee37c2ac1f1f7c6a4611214b; Storage location: Root; Evidence ID: 100166; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100167,250819 - Re_ Without Prejudice  Franklin 1803_ Settlement Terms (VCAT R2025_18589_00) - SYAPR01MB25435B810DEA9ECDB8A81735D630A@SYAPR01MB2543.ausprd01.prod.outlook.com.pdf,2025-08-19,Re_ Without Prejudice  Franklin 1803_ Settlement Terms (VCAT R2025_18589_00),SYAPR01MB25435B810DEA9ECDB8A81735D630A@SYAPR01MB2543.ausprd01.prod.outlook.com,SYAPR01MB2543.ausprd01.prod.outlook.com,SYAPR01MB25435B810DEA9ECDB8A81735D630A@SYAPR01MB2543.ausprd01.prod.outlook.com,0,11c5753867f2d67777648334da9613648d60486478316e2175e24635efb102a0,c690d1d7ae5650568372323d649592606e433e5fa82747903ceb0f4697074e4314a87c701b79284573ad5d23736b19da61fe0c8231f5cd4c15fd6beb31cb394d,VCAT Document,,Root,200167,5167,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250819 - Re_ Without Prejudice  Franklin 1803_ Settlement Terms (VCAT R2025_18589_00) - SYAPR01MB25435B810DEA9ECDB8A81735D630A@SYAPR01MB2543.ausprd01.prod.outlook.com.pdf'; Document date: 2025-08-19; Subject: Re_ Without Prejudice  Franklin 1803_ Settlement Terms (VCAT R2025_18589_00); Categorized as: VCAT Document; Email Message ID: SYAPR01MB25435B810DEA9ECDB8A81735D630A@SYAPR01MB2543.ausprd01.prod.outlook.com; Email address: SYAPR01MB25435B810DEA9ECDB8A81735D630A@SYAPR01MB2543.ausprd01.prod.outlook.com; Email domain: SYAPR01MB2543.ausprd01.prod.outlook.com; SHA256 hash: 11c5753867f2d67777648334da9613648d60486478316e2175e24635efb102a0; SHA512 hash: c690d1d7ae5650568372323d649592606e433e5fa82747903ceb0f4697074e4314a87c701b79284573ad5d23736b19da61fe0c8231f5cd4c15fd6beb31cb394d; Storage location: Root; Evidence ID: 100167; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100168,"250822 - 1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry - SYBPR01MB59527B27EBCB0DEE0B4668B2D13DA@SYBPR01MB5952.ausprd01.prod.outlook.com.pdf",2025-08-22,"1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry",SYBPR01MB59527B27EBCB0DEE0B4668B2D13DA@SYBPR01MB5952.ausprd01.prod.outlook.com,SYBPR01MB5952.ausprd01.prod.outlook.com,SYBPR01MB59527B27EBCB0DEE0B4668B2D13DA@SYBPR01MB5952.ausprd01.prod.outlook.com,0,7ec646ed7e0a83c9474fb271ece8cbf628771f30b8ba13b5348dd4f88f6ef741,1e43c017f29fb4dead01dbc471ac46bafded41d89662be43721cbc97560e3e5b51cd5f7927e8f118b1fb732e879ca7768517afb71a366611f2eba37c792df480,Notice,,Root,200168,5168,2025-11-12T03:28:05,2025-11-12T03:28:05,"Document filename: '250822 - 1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry - SYBPR01MB59527B27EBCB0DEE0B4668B2D13DA@SYBPR01MB5952.ausprd01.prod.outlook.com.pdf'; Document date: 2025-08-22; Subject: 1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry; Categorized as: Notice; Email Message ID: SYBPR01MB59527B27EBCB0DEE0B4668B2D13DA@SYBPR01MB5952.ausprd01.prod.outlook.com; Email address: SYBPR01MB59527B27EBCB0DEE0B4668B2D13DA@SYBPR01MB5952.ausprd01.prod.outlook.com; Email domain: SYBPR01MB5952.ausprd01.prod.outlook.com; SHA256 hash: 7ec646ed7e0a83c9474fb271ece8cbf628771f30b8ba13b5348dd4f88f6ef741; SHA512 hash: 1e43c017f29fb4dead01dbc471ac46bafded41d89662be43721cbc97560e3e5b51cd5f7927e8f118b1fb732e879ca7768517afb71a366611f2eba37c792df480; Storage location: Root; Evidence ID: 100168; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules"
100169,250822-FIXD investigation report.pdf,2025-08-22,250822-FIXD investigation report,,,,0,1876face1547b2a6d4191ca1bd88a62e4b48a3a768b122268a20793831f79adf,d98e79cb3524e20810b496c06dd21392122f9158c00a695497741b8a089f3c9b2627cb01e9f38601dd5c81bcbe460adca9c4495cc194145eb8359e5fd5f4b2cd,Document,,Root,200169,5169,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250822-FIXD investigation report.pdf'; Document date: 2025-08-22; Subject: 250822-FIXD investigation report; Categorized as: Document; SHA256 hash: 1876face1547b2a6d4191ca1bd88a62e4b48a3a768b122268a20793831f79adf; SHA512 hash: d98e79cb3524e20810b496c06dd21392122f9158c00a695497741b8a089f3c9b2627cb01e9f38601dd5c81bcbe460adca9c4495cc194145eb8359e5fd5f4b2cd; Storage location: Root; Evidence ID: 100169; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100170,250822-Notice of Entry (combined).pdf,2025-08-22,250822-Notice of Entry (combined),,,,0,e3d99077b01597133573d30d924e26ba5a0a9cd4300ee82bf6c38d12d265b6f7,3e45d915dc4298f0cbb9bb312c6711bd98723bc26cd9146bb80d5ce32e2cc9b8b2af7df13c4655cb8462bca860645daa3adb81f97120efb4c5b74adc078519ea,Notice,,Root,200170,5170,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250822-Notice of Entry (combined).pdf'; Document date: 2025-08-22; Subject: 250822-Notice of Entry (combined); Categorized as: Notice; SHA256 hash: e3d99077b01597133573d30d924e26ba5a0a9cd4300ee82bf6c38d12d265b6f7; SHA512 hash: 3e45d915dc4298f0cbb9bb312c6711bd98723bc26cd9146bb80d5ce32e2cc9b8b2af7df13c4655cb8462bca860645daa3adb81f97120efb4c5b74adc078519ea; Storage location: Root; Evidence ID: 100170; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
100171,250822-Reg post receipt.pdf,2025-08-22,250822-Reg post receipt,,,,0,753614138ecf23fbff88301fa300f7e555d64d895963938f449af7d466bd646f,fa7301048e730bc55b3b5b40c7037e16f6517d252db6fbe1af7856224702a7fafaf281043d829d517a5ba6597190b373b9dd828e3c1a8cbabc7ced4d9c6fd029,Receipt,,Root,200171,5171,2025-11-12T03:28:05,2025-11-12T03:28:05,Document filename: '250822-Reg post receipt.pdf'; Document date: 2025-08-22; Subject: 250822-Reg post receipt; Categorized as: Receipt; SHA256 hash: 753614138ecf23fbff88301fa300f7e555d64d895963938f449af7d466bd646f; SHA512 hash: fa7301048e730bc55b3b5b40c7037e16f6517d252db6fbe1af7856224702a7fafaf281043d829d517a5ba6597190b373b9dd828e3c1a8cbabc7ced4d9c6fd029; Storage location: Root; Evidence ID: 100171; Last modified: 2025-11-12T03:28:05; Document integrity verified through cryptographic hashing; Evidence is authenticated and suitable for inclusion in legal proceedings as an exhibit; Chain of custody maintained; document is legally admissible subject to tribunal rules
