"EVID ID","Filename","Raw URL"
"EVID-129","250714 - VCAT Application R202518214_00 Challenge to Notice to Vacate - CAAV=8vtAn--H5Sf-Oz0_-VY=XyMrK-4ysX7wEa_4SvsU0F7VxA@mail.gmail.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250714%20-%20VCAT%20Application%20R202518214_00%20%20Challenge%20to%20Notice%20to%20Vacate%20-%20CAAV=8vtAn--H5Sf-Oz0_-VY=XyMrK-4ysX7wEa_4SvsU0F7VxA@mail.gmail.com.pdf"
"EVID-130","250714 - VCAT RDRV account email verification code - 6873ef03.050a0220.869ff.fc65SMTPIN_ADDED_BROKEN@mx.google.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250714%20-%20VCAT%20RDRV%20account%20email%20verification%20code%20-%206873ef03.050a0220.869ff.fc65SMTPIN_ADDED_BROKEN@mx.google.com.pdf"
"EVID-131","250714 - VCAT Residential Tenancies Hub - Please confirm your registration - 10561684.1141752435296565.JavaMail.SVC-VCAT-GuardianPrd@P03464.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250714%20-%20VCAT%20Residential%20Tenancies%20Hub%20-%20Please%20confirm%20your%20registration%20-%2010561684.1141752435296565.JavaMail.SVC-VCAT-GuardianPrd@P03464.pdf"
"EVID-132","250714 - VCAT has opened a case R202518214_00 about 243 Franklin St, Unit1803, MELBOURNE, VIC, 3000 - 2146321657.11649.1752478440219@P03465.dojvic.justice.vic.gov.au.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250714%20-%20VCAT%20has%20opened%20a%20case%20R202518214_00%20about%20%20243%20Franklin%20St%2C%20Unit1803%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%202146321657.11649.1752478440219%40P03465.dojvic.justice.vic.gov.au.pdf"
"EVID-133","250714 - You have reached us outside of business hours - eQKE-KQ_TvmrGJFqNerSVQ@geopod-ismtpd-15.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250714%20-%20You%20have%20reached%20us%20outside%20of%20business%20hours%20-%20eQKE-KQ_TvmrGJFqNerSVQ@geopod-ismtpd-15.pdf"
"EVID-134","250714-VCAT Application R202518214-00 – Notice to Vacate Challenge.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250714-VCAT%20Application%20R202518214-00%20%E2%80%93%20Notice%20to%20Vacate%20Challenge.pdf"
"EVID-135","250714-vcat-application-fee.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250714-vcat-application-fee.pdf"
"EVID-136","250715 - Automated response - VCAT Residential Tenancies - d8e33454ee1a42b28fe50b7978250c41@SYAPR01MB2544.ausprd01.prod.outlook.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250715%20-%20Automated%20response%20-%20VCAT%20Residential%20Tenancies%20-%20d8e33454ee1a42b28fe50b7978250c41@SYAPR01MB2544.ausprd01.prod.outlook.com.pdf"
"EVID-137","250715 - Automated response - VCAT Residential Tenancies - dd618c0bf0df4ab490c20715c4e35776@SYAPR01MB2544.ausprd01.prod.outlook.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250715%20-%20Automated%20response%20-%20VCAT%20Residential%20Tenancies%20-%20dd618c0bf0df4ab490c20715c4e35776@SYAPR01MB2544.ausprd01.prod.outlook.com.pdf"
"EVID-138","250715 - Fwd_ VCAT Application R202518214_00 Challenge to Notice to Vacate - CAAV=8vvztDLWS+Bg=Es0fJttbtsjFREbC4GQ=NJk7sYiPMRMtA@mail.gmail.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250715%20-%20Fwd_%20VCAT%20Application%20R202518214_00%20%20Challenge%20to%20Notice%20to%20Vacate%20-%20CAAV=8vvztDLWS%2BBg=Es0fJttbtsjFREbC4GQ=NJk7sYiPMRMtA@mail.gmail.com.pdf"
"EVID-139","250715 - Re_ Your VCAT application_ more information needed- VCAT reference_ R202518214 - CAAV=8vt7RDekoOznVjEh_HSrTmBXTUsJU9h9YJV4gGeRvYBqBg@mail.gmail.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250715%20-%20Re_%20Your%20VCAT%20application_%20more%20information%20needed-%20VCAT%20reference_%20R202518214%20-%20CAAV=8vt7RDekoOznVjEh_HSrTmBXTUsJU9h9YJV4gGeRvYBqBg@mail.gmail.com.pdf"
"EVID-140","250715 - VCAT RDRV account email verification code - 68752515.050a0220.3bf39c.b438SMTPIN_ADDED_BROKEN@mx.google.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250715%20-%20VCAT%20RDRV%20account%20email%20verification%20code%20-%2068752515.050a0220.3bf39c.b438SMTPIN_ADDED_BROKEN@mx.google.com.pdf"
"EVID-141","250715 - Your VCAT application_ more information needed- VCAT reference_ R202518214 - SYAPR01MB2544CA2C902FB8B99013A09EA357A@SYAPR01MB2544.ausprd01.prod.outlook.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250715%20-%20Your%20VCAT%20application_%20more%20information%20needed-%20VCAT%20reference_%20R202518214%20-%20SYAPR01MB2544CA2C902FB8B99013A09EA357A@SYAPR01MB2544.ausprd01.prod.outlook.com.pdf"
"EVID-142","250715-VCAT Application R202518214_00 – Notice to Vacate Challenge.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250715-VCAT%20Application%20R202518214_00%20%E2%80%93%20Notice%20to%20Vacate%20Challenge.pdf"
"EVID-143","250717 - VCAT RDRV account email verification code - 6878e59e.050a0220.24d944.5720SMTPIN_ADDED_BROKEN@mx.google.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250717%20-%20VCAT%20RDRV%20account%20email%20verification%20code%20-%206878e59e.050a0220.24d944.5720SMTPIN_ADDED_BROKEN@mx.google.com.pdf"
"EVID-144","250721 - VCAT Application Possession of Property (Ref_ R202518589_00) - hIoXF-zUSZKlbr8YXGcelg@geopod-ismtpd-3.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250721%20-%20VCAT%20Application%20%20Possession%20of%20Property%20(Ref_%20R202518589_00)%20-%20hIoXF-zUSZKlbr8YXGcelg@geopod-ismtpd-3.pdf"
"EVID-145","250721 - VCAT has opened a case R202518589_00 about 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - 856780728.23503.1753079881062@P03465.dojvic.justice.vic.gov.au.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250721%20-%20VCAT%20has%20opened%20a%20case%20R202518589_00%20about%20%201803_243%20Franklin%20Street%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%20856780728.23503.1753079881062%40P03465.dojvic.justice.vic.gov.au.pdf"
"EVID-146","250721-VCAT APPLICATION - POSSESSION.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250721-VCAT%20APPLICATION%20-%20POSSESSION.pdf"
"EVID-147","250722 - Hearing scheduled for R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - 1299007298.765.1753163281348@P03465.dojvic.justice.vic.gov.au.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250722%20-%20Hearing%20scheduled%20for%20R202518589_00%201803_243%20Franklin%20Street%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%201299007298.765.1753163281348%40P03465.dojvic.justice.vic.gov.au.pdf"
"EVID-148","250722 - Re_ VCAT Application R202518214_00 Challenge to Notice to Vacate - G7typ2VnQfuqdtQgM6bQWQ@geopod-ismtpd-14.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250722%20-%20Re_%20VCAT%20Application%20R202518214_00%20%20Challenge%20to%20Notice%20to%20Vacate%20-%20G7typ2VnQfuqdtQgM6bQWQ@geopod-ismtpd-14.pdf"
"EVID-149","250722 - VCAT order made about R202518214_00 243 Franklin St, Unit1803, MELBOURNE, VIC, 3000 - 1206100674.24049.1753137910788@P03465.dojvic.justice.vic.gov.au.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250722%20-%20VCAT%20order%20made%20about%20R202518214_00%20243%20Franklin%20St%2C%20Unit1803%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%201206100674.24049.1753137910788%40P03465.dojvic.justice.vic.gov.au.pdf"
"EVID-150","250722-order_194615752283.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250722-order_194615752283.pdf"
"EVID-151","250723 - VCAT RDRV account email verification code - 68807ed3.250a0220.217caa.9cd6SMTPIN_ADDED_BROKEN@mx.google.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250723%20-%20VCAT%20RDRV%20account%20email%20verification%20code%20-%2068807ed3.250a0220.217caa.9cd6SMTPIN_ADDED_BROKEN@mx.google.com.pdf"
"EVID-152","250723 - VCAT RDRV account email verification code - 68807ed3.250a0220.27fbf3.6f8dSMTPIN_ADDED_BROKEN@mx.google.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250723%20-%20VCAT%20RDRV%20account%20email%20verification%20code%20-%2068807ed3.250a0220.27fbf3.6f8dSMTPIN_ADDED_BROKEN@mx.google.com.pdf"
"EVID-153","250723 - VCAT RDRV account email verification code - 68807ee7.050a0220.1c346d.5772SMTPIN_ADDED_BROKEN@mx.google.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250723%20-%20VCAT%20RDRV%20account%20email%20verification%20code%20-%2068807ee7.050a0220.1c346d.5772SMTPIN_ADDED_BROKEN@mx.google.com.pdf"
"EVID-154","250723 - VCAT order made about R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - 1156002951.2709.1753224327078@P03465.dojvic.justice.vic.gov.au.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250723%20-%20VCAT%20order%20made%20about%20R202518589_00%201803_243%20Franklin%20Street%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%201156002951.2709.1753224327078%40P03465.dojvic.justice.vic.gov.au.pdf"
"EVID-155","250724 - VCAT evidence link R202518589 about 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - SY7PR01MB83498DDC1220D44EBAA28BC28C5FA@SY7PR01MB8349.ausprd01.prod.outlook.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250724%20-%20VCAT%20evidence%20link%20R202518589%20about%201803_243%20Franklin%20Street%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%20SY7PR01MB83498DDC1220D44EBAA28BC28C5FA%40SY7PR01MB8349.ausprd01.prod.outlook.com.pdf"
"EVID-156","250725 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000 - aDfCZq7LRBeV4zXEbE4NWg@geopod-ismtpd-2.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250725%20-%20Receipt%20of%20payment%20for%201803_243%20Franklin%20Street%2C%20Melbourne%20VIC%203000%20-%20aDfCZq7LRBeV4zXEbE4NWg%40geopod-ismtpd-2.pdf"
"EVID-157","250725-Receipt # 91716.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250725-Receipt%20%23%2091716.pdf"
"EVID-158","250801 - Areal monthly after-hours trades list update - XHMDU5k9R_KzLk9rNyLXtg@geopod-ismtpd-16.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250801%20-%20Areal%20monthly%20after-hours%20trades%20list%20update%20-%20XHMDU5k9R_KzLk9rNyLXtg@geopod-ismtpd-16.pdf"
"EVID-159","250808 - Hearing reminder for 1803_243 Franklin Street, MELBOURNE, VIC, 3000 R202518589_00 - 563040061.20417.1754658014190@P03465.dojvic.justice.vic.gov.au.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250808%20-%20Hearing%20reminder%20for%201803_243%20Franklin%20Street%2C%20MELBOURNE%2C%20VIC%2C%203000%20R202518589_00%20-%20563040061.20417.1754658014190%40P03465.dojvic.justice.vic.gov.au.pdf"
"EVID-160","250812 - R202518589_00 - Summary of Proof - SYBPR01MB59524649299D4C2B91833C1DD12BA@SYBPR01MB5952.ausprd01.prod.outlook.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250812%20-%20R202518589_00%20-%20Summary%20of%20Proof%20-%20SYBPR01MB59524649299D4C2B91833C1DD12BA@SYBPR01MB5952.ausprd01.prod.outlook.com.pdf"
"EVID-161","250812 - Re_ R202518589_00 - Summary of Proof - CAAV=8vu9RA730o2oDbP80ugPsDbbF3CEUxc0v4uC6SRiQuJomw@mail.gmail.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250812%20-%20Re_%20R202518589_00%20-%20Summary%20of%20Proof%20-%20CAAV=8vu9RA730o2oDbP80ugPsDbbF3CEUxc0v4uC6SRiQuJomw@mail.gmail.com.pdf"
"EVID-162","250812-VCAT R202518589.00 Summary of proof.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250812-VCAT%20R202518589.00%20Summary%20of%20proof.pdf"
"EVID-163","250815 - VCAT order made about R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - 231605517.30985.1755211520747@P03465.dojvic.justice.vic.gov.au.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250815%20-%20VCAT%20order%20made%20about%20R202518589_00%201803_243%20Franklin%20Street%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%20231605517.30985.1755211520747%40P03465.dojvic.justice.vic.gov.au.pdf"
"EVID-164","250817 - Without Prejudice Franklin 1803_ Settlement Terms (VCAT R2025_18589_00) - CAAV=8vudaEJRTaAbGUkPp40NVe4bniaN-Kvh54vdfN5bhb1wxQ@mail.gmail.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250817%20-%20%20Without%20Prejudice%20%20Franklin%201803_%20Settlement%20Terms%20(VCAT%20R2025_18589_00)%20-%20CAAV=8vudaEJRTaAbGUkPp40NVe4bniaN-Kvh54vdfN5bhb1wxQ@mail.gmail.com.pdf"
"EVID-165","250817-Notice to vacate - 1803-243 Franklin Street, Melbourne VIC 3000.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250817-Notice%20to%20vacate%20-%201803-243%20Franklin%20Street%2C%20Melbourne%20VIC%203000.pdf"
"EVID-166","250817-order_194930558979.pdf (SECURED).pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250817-order_194930558979.pdf%20(SECURED).pdf"
"EVID-167","250819 - Re_ Without Prejudice Franklin 1803_ Settlement Terms (VCAT R2025_18589_00) - SYAPR01MB25435B810DEA9ECDB8A81735D630A@SYAPR01MB2543.ausprd01.prod.outlook.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250819%20-%20Re_%20Without%20Prejudice%20%20Franklin%201803_%20Settlement%20Terms%20(VCAT%20R2025_18589_00)%20-%20SYAPR01MB25435B810DEA9ECDB8A81735D630A@SYAPR01MB2543.ausprd01.prod.outlook.com.pdf"
"EVID-168","250822 - 1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry - SYBPR01MB59527B27EBCB0DEE0B4668B2D13DA@SYBPR01MB5952.ausprd01.prod.outlook.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250822%20-%201803_243%20Franklin%20Street%2C%20Melbourne%20VIC%203000%20-%20Notice%20of%20Entry%20-%20SYBPR01MB59527B27EBCB0DEE0B4668B2D13DA%40SYBPR01MB5952.ausprd01.prod.outlook.com.pdf"
"EVID-169","250822-FIXD investigation report.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250822-FIXD%20investigation%20report.pdf"
"EVID-170","250822-Notice of Entry (combined).pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250822-Notice%20of%20Entry%20(combined).pdf"
"EVID-171","250822-Reg post receipt.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250822-Reg%20post%20receipt.pdf"
"EVID-172","250827 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000 - DfhRI_fjQZqttaagZO6CFA@geopod-ismtpd-canary-0.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250827%20-%20Receipt%20of%20payment%20for%201803_243%20Franklin%20Street%2C%20Melbourne%20VIC%203000%20-%20DfhRI_fjQZqttaagZO6CFA%40geopod-ismtpd-canary-0.pdf"
"EVID-173","250827-Receipt # 92863.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250827-Receipt%20%23%2092863.pdf"
"EVID-174","250828 - Re_ 1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry - CAAV=8vuT9EGAE1-Vi9ce9691rvqzFrnnh3OC+VZPn_1FkY0G=Q@mail.gmail.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250828%20-%20Re_%201803_243%20Franklin%20Street%2C%20Melbourne%20VIC%203000%20-%20Notice%20of%20Entry%20-%20CAAV%3D8vuT9EGAE1-Vi9ce9691rvqzFrnnh3OC%2BVZPn_1FkY0G%3DQ%40mail.gmail.com.pdf"
"EVID-175","250901 - Areal monthly after-hours trades list update - -WT58Zu6R6WQ1AbHy1IOZg@geopod-ismtpd-14.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250901%20-%20Areal%20monthly%20after-hours%20trades%20list%20update%20-%20-WT58Zu6R6WQ1AbHy1IOZg@geopod-ismtpd-14.pdf"
"EVID-176","250901-Chawakorn KAMNUANSIL (2508 NEW ADIT) Warning Letter for Unsatisfactory Attendance - Weekly-13495-20250901-141103.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250901-Chawakorn%20KAMNUANSIL%20(2508%20NEW%20ADIT)%20Warning%20Letter%20for%20Unsatisfactory%20Attendance%20-%20Weekly-13495-20250901-141103.pdf"
"EVID-177","250902 - Re_ 1803_243 Franklin Street, Melbourne VIC 3000 - Notice of Entry - SYBPR01MB5952D333273ECD4D79C06FE3D106A@SYBPR01MB5952.ausprd01.prod.outlook.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250902%20-%20Re_%201803_243%20Franklin%20Street%2C%20Melbourne%20VIC%203000%20-%20Notice%20of%20Entry%20-%20SYBPR01MB5952D333273ECD4D79C06FE3D106A%40SYBPR01MB5952.ausprd01.prod.outlook.com.pdf"
"EVID-178","250904 - 1803_243 Franklin Street - Access & Co-Operation Required - lWEet43ETQCe5Cyy9e42HQ@geopod-ismtpd-9.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250904%20-%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20lWEet43ETQCe5Cyy9e42HQ@geopod-ismtpd-9.pdf"
"EVID-179","250904 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - CAAV=8vs1YSGO-YrKqt=a2hdkWaLwfBQWZHM49R3tp_U-56s0Hg@mail.gmail.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250904%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20CAAV=8vs1YSGO-YrKqt=a2hdkWaLwfBQWZHM49R3tp_U-56s0Hg@mail.gmail.com.pdf"
"EVID-180","250904 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - CAAV=8vt85yYVUnXZRwvqOE68ux9OrHWtbJ6TqeLaCsYoA4Jocg@mail.gmail.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250904%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20CAAV=8vt85yYVUnXZRwvqOE68ux9OrHWtbJ6TqeLaCsYoA4Jocg@mail.gmail.com.pdf"
"EVID-181","250904 - You have reached us outside of business hours - TXglj8CYQQCgaF_kQv53gg@geopod-ismtpd-6.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250904%20-%20You%20have%20reached%20us%20outside%20of%20business%20hours%20-%20TXglj8CYQQCgaF_kQv53gg@geopod-ismtpd-6.pdf"
"EVID-182","250905 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - 8NzWzf5DQaiYqDKczI8-vw@geopod-ismtpd-7.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250905%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%208NzWzf5DQaiYqDKczI8-vw@geopod-ismtpd-7.pdf"
"EVID-183","250905 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - CAAV=8vta56PNXu57Nc-_FOZVwX2F-Xcj7rD2FC-D+kVOaHuYDQ@mail.gmail.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250905%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20CAAV=8vta56PNXu57Nc-_FOZVwX2F-Xcj7rD2FC-D%2BkVOaHuYDQ@mail.gmail.com.pdf"
"EVID-184","250905 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - GwvrtfU6QqaZU9vtkRhO8g@geopod-ismtpd-0.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250905%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20GwvrtfU6QqaZU9vtkRhO8g@geopod-ismtpd-0.pdf"
"EVID-185","250905 - You have reached us outside of business hours - HVqvNBvTQ5uhLOmUnY2RBQ@geopod-ismtpd-0.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250905%20-%20You%20have%20reached%20us%20outside%20of%20business%20hours%20-%20HVqvNBvTQ5uhLOmUnY2RBQ@geopod-ismtpd-0.pdf"
"EVID-186","250909 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - BeZIoA-WRBe2bEA-dE9P_A@geopod-ismtpd-3.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250909%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20BeZIoA-WRBe2bEA-dE9P_A@geopod-ismtpd-3.pdf"
"EVID-187","250909-Notice to Entry (17 - 22 Sep).pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250909-Notice%20to%20Entry%20(17%20-%2022%20Sep).pdf"
"EVID-188","250909-Registered post receipt.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250909-Registered%20post%20receipt.pdf"
"EVID-189","250915-Chawakorn KAMNUANSIL (2508 NEW ADIT) Warning Letter for Unsatisfactory Attendance - Weekly-13495-20250915-174434.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250915-Chawakorn%20KAMNUANSIL%20(2508%20NEW%20ADIT)%20Warning%20Letter%20for%20Unsatisfactory%20Attendance%20-%20Weekly-13495-20250915-174434.pdf"
"EVID-190","250916 - Re_ 1803_243 Franklin Street - Access & Co-Operation Required - CAAV=8vtDtqu-AWt=1+rRpy5d9nwp=X2jr=BOq7+co--ou_EpJQ@mail.gmail.com.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250916%20-%20Re_%201803_243%20Franklin%20Street%20-%20Access%20%26%20Co-Operation%20Required%20-%20CAAV=8vtDtqu-AWt=1%2BrRpy5d9nwp=X2jr=BOq7%2Bco--ou_EpJQ@mail.gmail.com.pdf"
"EVID-191","250916 - You have reached us outside of business hours - P1KBp5NfQhuBU1qho8wzuw@geopod-ismtpd-1.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250916%20-%20You%20have%20reached%20us%20outside%20of%20business%20hours%20-%20P1KBp5NfQhuBU1qho8wzuw@geopod-ismtpd-1.pdf"
"EVID-192","250917-liam-voicemail.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250917-liam-voicemail.pdf"
"EVID-193","250917-sms-to-liam-re-property-access.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250917-sms-to-liam-re-property-access.pdf"
"EVID-194","250930 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000 - zs6ltfuRRbS9TA-q_-LKCA@geopod-ismtpd-7.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250930%20-%20Receipt%20of%20payment%20for%201803_243%20Franklin%20Street%2C%20Melbourne%20VIC%203000%20-%20zs6ltfuRRbS9TA-q_-LKCA%40geopod-ismtpd-7.pdf"
"EVID-195","250930-Receipt # 94202.pdf","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250930-Receipt%20%23%2094202.pdf"
